red_StrikesLandedPerMin,red_StrikesAbsorbedPerMin,red_TakedownsPer15Min,red_OpponentTakedownsPer15Min,red_SubmissionsPer15Min,red_ControlPer15Min,red_StrikingAccuracyPct,red_StrikeDefencePct,red_TakedownAccuracyPct,red_TakedownDefencePct,blue_StrikesLandedPerMin,blue_StrikesAbsorbedPerMin,blue_TakedownsPer15Min,blue_OpponentTakedownsPer15Min,blue_SubmissionsPer15Min,blue_ControlPer15Min,blue_StrikingAccuracyPct,blue_StrikeDefencePct,blue_TakedownAccuracyPct,blue_TakedownDefencePct,red_Height,red_Weight,red_Reach,blue_Height,blue_Weight,blue_Reach,red_Elo,blue_Elo,red_Age,blue_Age,red_Stance_Nan,red_Stance_Open Stance,red_Stance_Orthodox,red_Stance_Sideways,red_Stance_Southpaw,red_Stance_Switch,blue_Stance_Nan,blue_Stance_Open Stance,blue_Stance_Orthodox,blue_Stance_Sideways,blue_Stance_Southpaw,blue_Stance_Switch
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.47,2.88,1.92,2.88,0.96,0.0,53.49,34.78,66.67,25.0,74.0,345.0,,75.0,230.0,,1000.0,1003.98,27.0,,False,False,False,False,True,False,False,False,True,False,False,False
3.47,3.18,1.82,2.01,0.63,205.89,45.77,62.67,39.2,58.14,3.67,3.4,0.25,1.65,0.25,118.65,43.75,49.51,25.0,61.54,68.0,155.0,70.0,71.0,155.0,70.0,1273.13,1239.13,36.0,36.0,False,False,False,False,True,False,False,False,True,False,False,False
4.36,2.79,4.83,1.33,0.33,349.5,46.12,63.25,50.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,67.0,145.0,72.0,71.0,145.0,72.0,1323.49,1000.0,29.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
4.45,3.08,0.91,1.81,1.21,187.44,41.31,54.87,23.08,62.5,2.01,1.85,4.04,0.74,0.11,216.2,34.93,64.82,45.24,61.11,69.0,155.0,74.0,68.0,155.0,73.0,1183.46,1333.89,34.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
1.92,1.86,2.62,0.84,1.36,303.81,40.62,61.62,29.41,52.94,2.32,1.76,3.48,0.73,0.58,459.65,55.81,59.47,50.0,82.14,73.0,170.0,72.0,74.0,170.0,76.0,1154.81,1245.27,34.0,30.0,False,False,False,False,True,False,False,False,False,False,True,False
4.59,3.65,1.27,0.0,3.82,265.16,44.63,67.42,25.0,100.0,1.2,1.87,1.0,6.0,3.0,66.0,26.09,55.91,66.67,7.69,73.0,170.0,79.0,72.0,170.0,75.0,1013.01,906.19,28.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,69.0,170.0,72.0,73.0,185.0,,1000.0,1000.0,24.0,27.0,False,False,True,False,False,False,False,False,False,False,True,False
7.94,7.24,0.0,3.5,0.0,126.07,58.62,32.61,0.0,0.0,2.91,5.03,2.35,0.39,0.2,244.4,35.62,54.97,63.16,89.47,72.0,170.0,77.0,70.0,170.0,75.0,1058.0,1000.81,33.0,40.0,False,False,True,False,False,False,False,False,True,False,False,False
3.52,6.88,4.8,2.4,2.4,124.8,51.16,39.44,40.0,0.0,3.98,4.24,1.59,0.8,0.8,179.05,49.02,55.06,40.0,87.5,71.0,145.0,,,145.0,,995.3,1011.92,34.0,28.0,True,False,False,False,False,False,True,False,False,False,False,False
4.96,4.56,0.34,1.36,0.34,53.05,40.26,57.26,25.0,47.83,7.13,7.27,1.0,2.0,0.0,13.0,43.5,50.9,25.0,89.47,71.0,170.0,72.0,71.0,170.0,74.0,1049.02,977.03,34.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
5.93,6.93,1.0,5.0,0.0,79.0,52.98,33.33,100.0,54.55,3.47,3.11,2.74,1.83,0.0,500.71,60.0,34.62,50.0,50.0,72.0,145.0,73.0,68.0,145.0,71.0,968.08,1000.0,31.0,27.0,False,False,False,False,False,True,False,False,False,False,False,True
4.01,4.18,0.46,0.98,0.07,46.21,42.74,60.17,46.67,80.26,3.53,3.08,0.32,1.91,0.32,138.87,43.93,50.96,33.33,59.09,71.0,145.0,75.0,71.0,155.0,70.0,1222.18,1242.1,33.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
4.26,2.94,2.21,0.0,0.0,150.0,51.79,42.86,50.0,100.0,4.62,3.69,5.45,0.0,0.78,140.92,41.98,58.24,77.78,100.0,,,,62.0,115.0,62.0,967.74,1077.13,,30.0,True,False,False,False,False,False,False,False,True,False,False,False
3.79,3.73,0.54,0.85,0.08,46.31,40.83,62.85,53.85,83.33,3.64,3.09,3.45,0.74,1.35,371.94,42.03,52.34,42.42,73.91,71.0,145.0,75.0,69.0,170.0,77.0,1309.42,1328.24,32.0,25.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.06,1.65,0.32,2.86,0.0,70.58,40.08,64.55,11.11,68.97,70.0,155.0,,73.0,155.0,75.0,1000.0,1010.69,26.0,25.0,True,False,False,False,False,False,False,False,True,False,False,False
2.64,1.39,4.33,2.16,0.72,577.64,56.12,62.82,42.86,66.67,4.71,4.89,0.55,1.28,0.0,190.53,40.63,50.91,16.67,72.0,74.0,185.0,75.0,73.0,185.0,75.0,1102.61,919.49,30.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
7.62,7.2,2.51,0.0,0.0,176.99,68.42,37.68,40.0,100.0,4.78,3.77,1.6,1.2,0.0,262.18,48.25,53.47,28.57,50.0,74.0,185.0,77.0,73.0,185.0,74.0,917.65,926.98,31.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
7.29,0.42,3.12,0.0,0.0,806.25,66.04,71.43,100.0,100.0,2.99,2.26,1.83,3.36,1.83,233.02,49.66,57.95,54.55,67.65,,145.0,,67.0,135.0,71.0,1055.82,1151.85,27.0,26.0,True,False,False,False,False,False,False,False,True,False,False,False
6.34,1.95,0.0,3.66,0.0,237.8,61.9,46.67,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,170.0,79.0,73.0,170.0,,1075.02,1000.0,23.0,33.0,False,False,True,False,False,False,False,False,False,False,True,False
,,,,,,,,,,,,,,,,,,,,,,,68.0,125.0,68.0,1000.0,1000.0,22.0,30.0,True,False,False,False,False,False,False,False,False,False,True,False
,,,,,,,,,,,,,,,,,,,,73.0,200.0,,69.0,200.0,,951.59,1000.0,,,True,False,False,False,False,False,True,False,False,False,False,False
3.51,4.02,0.21,0.31,0.0,29.08,29.52,63.87,16.67,93.33,6.93,3.53,1.4,1.87,1.4,39.33,57.66,68.52,50.0,55.56,67.0,135.0,69.0,71.0,135.0,72.0,1093.77,1161.34,35.0,25.0,False,False,True,False,False,False,False,False,False,False,False,True
3.51,2.56,3.84,0.62,0.37,391.11,52.21,56.28,34.07,82.14,2.87,2.15,2.91,0.85,0.36,438.11,44.32,62.11,45.28,69.57,72.0,170.0,73.0,68.0,170.0,71.0,1134.93,1160.64,38.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
1.87,1.43,0.36,3.05,1.26,62.17,38.05,50.42,100.0,39.29,3.69,3.19,1.47,1.99,0.86,182.51,48.09,51.62,44.74,66.67,69.0,125.0,68.0,65.0,125.0,67.0,1069.14,1168.09,29.0,31.0,False,False,False,False,True,False,False,False,True,False,False,False
1.83,1.62,2.96,0.59,1.24,409.47,44.93,62.71,31.25,65.62,4.34,2.71,0.51,3.51,0.77,87.41,38.95,55.2,46.15,33.87,73.0,170.0,72.0,74.0,170.0,75.0,1416.55,1253.24,38.0,32.0,False,False,False,False,True,False,False,False,True,False,False,False
4.97,2.57,0.51,0.0,0.51,23.16,41.19,64.11,25.0,100.0,4.57,4.92,2.16,0.0,0.0,279.48,44.03,50.91,32.61,100.0,74.0,185.0,75.0,73.0,185.0,74.0,1110.28,1083.15,30.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
3.78,2.15,2.1,0.49,0.73,248.54,51.36,57.16,56.52,81.25,3.36,2.02,2.43,2.12,0.91,358.36,49.92,53.16,55.17,22.22,68.0,135.0,69.0,66.0,135.0,69.0,1378.0,1272.74,34.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,70.0,210.0,,72.0,175.0,,1000.0,1000.0,,18.0,False,False,True,False,False,False,True,False,False,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,1.95,1.02,0.17,2.75,1.03,229.64,56.11,63.07,50.0,71.93,68.0,145.0,68.0,69.0,155.0,73.0,1000.0,1223.16,23.0,29.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.9,3.18,2.07,2.07,2.07,341.45,51.22,26.4,57.14,0.0,,125.0,,67.0,125.0,,1000.0,990.41,23.0,27.0,True,False,False,False,False,False,True,False,False,False,False,False
7.96,1.9,0.0,0.0,1.78,636.24,70.53,57.89,0.0,100.0,3.37,2.52,1.95,0.71,0.0,282.96,45.45,54.78,78.57,82.61,68.0,135.0,68.0,67.0,135.0,69.0,1147.62,1115.5,23.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
2.34,1.21,0.61,3.38,3.07,141.35,47.7,71.77,20.0,38.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,72.0,185.0,,68.0,170.0,71.0,986.96,1000.0,37.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
4.47,4.39,1.19,0.37,0.67,118.49,49.83,52.19,42.11,88.89,3.84,2.04,2.54,1.76,0.91,286.4,41.96,63.87,50.0,64.0,73.0,170.0,73.0,69.0,170.0,71.0,1463.95,1257.24,33.0,32.0,False,False,True,False,False,False,False,False,False,False,True,False
,,,,,,,,,,,,,,,,,,,,76.0,242.0,77.0,78.0,253.0,,1000.0,1000.0,26.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,,,,,,,932.41,1000.0,,,True,False,False,False,False,False,True,False,False,False,False,False
2.77,3.99,1.83,2.61,0.52,266.18,50.16,39.74,33.33,50.0,3.86,2.64,0.0,2.29,0.83,80.57,51.2,66.37,0.0,57.69,76.0,265.0,78.0,75.0,265.0,82.0,1122.54,1225.45,33.0,36.0,False,False,True,False,False,False,False,False,False,False,False,True
4.74,4.55,0.59,0.82,0.0,45.54,41.31,61.58,32.0,66.67,3.18,2.66,1.97,1.58,0.79,279.47,49.39,52.13,29.41,55.56,72.0,170.0,73.0,72.0,170.0,76.0,1122.04,1122.19,38.0,37.0,False,False,True,False,False,False,False,False,True,False,False,False
1.87,1.6,1.0,2.0,1.0,367.0,49.56,67.12,50.0,63.64,2.8,2.63,1.28,1.49,1.07,87.52,42.55,59.43,66.67,58.82,67.0,135.0,67.0,69.0,135.0,70.0,1012.44,1131.24,33.0,24.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,75.0,205.0,,75.0,240.0,77.0,1000.0,1000.0,26.0,21.0,False,False,True,False,False,False,False,False,True,False,False,False
9.93,8.67,0.0,0.0,0.0,7.0,71.29,54.06,0.0,100.0,2.69,3.15,0.2,2.2,0.0,200.69,41.06,45.5,10.0,57.69,,170.0,,73.0,155.0,77.0,963.46,958.89,27.0,36.0,True,False,False,False,False,False,False,False,True,False,False,False
11.74,3.91,0.0,19.57,0.0,0.0,75.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,74.0,240.0,,70.0,215.0,,1058.0,1000.0,,,False,False,True,False,False,False,False,False,True,False,False,False
5.54,3.62,0.69,1.9,0.34,161.61,47.35,63.88,30.77,56.0,2.8,2.73,3.0,2.0,0.0,405.0,66.67,43.84,100.0,84.62,70.0,170.0,75.0,70.0,170.0,,1079.51,932.41,31.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
2.63,0.82,3.9,1.08,1.74,542.73,56.0,47.22,62.07,64.29,2.56,1.45,2.73,2.52,0.63,335.87,38.05,66.98,33.33,25.0,72.0,170.0,74.0,70.0,170.0,72.0,1271.51,1218.21,29.0,25.0,False,False,True,False,False,False,False,False,False,False,True,False
4.63,2.78,5.56,0.0,3.71,538.52,51.02,59.09,75.0,100.0,3.82,2.57,0.82,2.8,0.16,60.43,44.5,63.03,45.45,63.83,74.0,170.0,75.0,74.0,170.0,75.0,1009.59,1050.94,26.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
3.43,3.19,0.85,2.21,0.0,145.98,37.27,45.14,50.0,66.67,3.91,2.14,1.71,1.29,0.86,206.57,57.08,50.0,66.67,78.57,72.0,145.0,74.0,72.0,155.0,75.0,927.2,1140.47,31.0,32.0,False,False,True,False,False,False,False,False,False,False,True,False
4.51,8.27,0.0,0.33,0.0,60.67,31.04,51.56,0.0,90.91,4.91,6.59,0.0,0.68,0.0,208.48,48.21,46.49,0.0,80.0,61.0,115.0,64.0,61.0,115.0,62.0,824.02,1010.07,33.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
1.93,3.7,0.83,2.9,0.41,133.36,45.16,37.96,100.0,50.0,3.99,3.34,0.89,0.44,1.33,74.48,42.06,54.62,28.57,50.0,64.0,125.0,64.0,65.0,115.0,67.0,859.34,934.88,23.0,27.0,False,False,False,False,True,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.0,1.73,2.5,2.25,0.25,404.75,37.27,51.63,43.48,40.0,69.0,145.0,72.0,65.0,135.0,67.0,1000.0,1004.87,21.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
4.07,3.03,2.31,1.45,3.47,341.66,50.0,62.97,72.73,72.22,1.07,2.27,1.0,2.0,1.0,367.0,42.11,55.84,25.0,50.0,72.0,170.0,72.0,69.0,155.0,71.0,1107.65,953.3,27.0,29.0,False,False,True,False,False,False,False,False,False,False,True,False
2.53,1.53,7.0,0.0,0.0,588.0,47.7,54.0,56.76,100.0,5.53,1.83,4.85,0.81,0.0,437.06,62.31,71.67,50.0,75.0,71.0,145.0,71.0,66.0,145.0,71.0,1150.44,1134.21,25.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
4.83,2.91,1.05,4.73,0.0,52.54,56.1,69.14,66.67,35.71,3.56,5.7,0.0,0.0,0.0,0.0,37.88,42.86,0.0,100.0,72.0,205.0,74.0,75.0,205.0,78.0,1017.89,1011.2,26.0,27.0,False,False,False,False,True,False,False,False,False,False,False,True
5.28,3.55,0.0,3.98,0.0,159.13,60.66,44.94,0.0,38.1,1.07,1.27,4.0,0.0,0.0,436.0,72.73,58.7,25.0,100.0,76.0,205.0,82.0,78.0,205.0,77.0,942.16,1035.71,32.0,35.0,False,False,False,False,True,False,False,False,True,False,False,False
4.07,3.86,2.44,1.38,0.21,151.96,37.82,53.01,46.0,69.77,6.06,3.87,0.0,0.0,0.0,153.73,48.15,58.29,0.0,100.0,71.0,145.0,74.0,69.0,145.0,71.0,1191.08,1184.51,29.0,26.0,False,False,True,False,False,False,False,False,True,False,False,False
1.83,3.05,1.86,0.62,0.93,282.1,60.41,50.0,60.0,66.67,5.92,4.9,0.16,3.49,0.31,80.45,48.7,44.49,25.0,54.55,71.0,170.0,72.0,72.0,170.0,72.0,1217.24,1163.3,34.0,33.0,False,False,False,False,False,True,False,False,False,False,True,False
2.25,2.32,0.55,3.88,2.36,138.05,44.92,48.78,80.0,61.11,3.3,2.77,1.17,2.05,0.59,72.0,48.99,61.93,44.44,41.67,78.0,185.0,79.0,72.0,185.0,74.0,1057.82,1015.54,28.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
0.79,0.76,1.07,2.14,1.79,0.0,53.23,30.43,50.0,45.45,10.33,0.0,11.92,0.0,0.0,0.0,60.47,100.0,100.0,100.0,71.0,199.0,,75.0,205.0,74.0,1195.55,1013.26,24.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
2.61,3.26,1.14,0.11,0.57,179.29,45.79,62.65,34.48,75.0,2.76,2.89,0.92,1.03,1.26,275.37,39.89,57.38,25.81,57.14,72.0,170.0,72.0,72.0,170.0,73.0,1257.85,1253.94,36.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
2.93,2.07,2.0,3.0,0.0,114.0,57.14,58.11,66.67,50.0,1.5,2.46,3.36,2.86,0.67,267.8,44.52,56.35,62.5,43.33,72.0,185.0,79.0,67.0,170.0,72.0,942.0,994.46,29.0,30.0,False,False,True,False,False,False,False,False,True,False,False,False
2.74,2.96,1.43,1.43,1.03,208.39,35.26,59.43,18.8,50.0,4.12,3.09,1.11,1.11,0.0,100.27,41.47,68.45,31.03,81.25,70.0,170.0,72.0,68.0,155.0,69.0,1110.07,1136.86,32.0,29.0,False,False,False,False,True,False,False,False,True,False,False,False
3.09,3.3,1.85,4.63,1.85,208.33,41.15,59.0,50.0,23.08,1.64,2.53,1.55,2.13,1.94,348.46,55.22,47.17,18.18,35.29,73.0,185.0,76.0,75.0,185.0,80.0,918.34,937.44,33.0,35.0,False,False,True,False,False,False,False,False,True,False,False,False
6.16,5.16,2.85,1.28,0.45,254.51,50.2,53.24,55.07,66.0,3.84,4.45,1.11,1.03,0.08,176.24,40.18,58.5,34.15,71.11,61.0,125.0,62.0,65.0,125.0,67.0,1322.41,1222.64,31.0,39.0,False,False,True,False,False,False,False,False,True,False,False,False
1.85,3.18,0.95,1.91,0.95,137.23,37.18,44.9,22.22,38.46,8.57,5.77,0.0,0.0,5.25,939.36,49.49,48.44,0.0,100.0,67.0,135.0,67.0,71.0,145.0,72.0,914.86,1099.06,31.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
4.08,3.96,0.91,0.0,0.0,85.8,50.76,55.17,100.0,100.0,2.86,2.41,2.5,1.41,0.0,191.67,37.64,58.23,40.0,64.0,68.0,155.0,71.0,70.0,155.0,73.0,1016.51,1080.97,27.0,27.0,False,False,False,False,False,True,False,False,True,False,False,False
1.94,3.33,3.46,6.93,0.0,194.0,51.85,46.67,33.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,76.0,205.0,,75.0,205.0,,865.24,1000.0,27.0,27.0,True,False,False,False,False,False,True,False,False,False,False,False
2.41,2.45,2.14,0.39,0.39,193.6,38.55,63.63,51.16,86.21,3.98,2.84,1.41,1.41,0.66,188.64,47.56,62.05,55.56,77.27,69.0,170.0,71.0,71.0,170.0,74.0,1142.74,1137.91,31.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
3.5,2.86,0.8,1.88,2.41,63.81,41.7,54.93,33.33,50.0,3.97,3.83,2.0,0.0,0.0,40.0,39.8,68.32,57.14,100.0,65.0,115.0,67.0,63.0,125.0,,1011.29,1000.0,31.0,21.0,False,False,True,False,False,False,True,False,False,False,False,False
3.76,1.86,2.71,1.59,0.0,278.96,45.44,54.19,33.33,75.0,4.05,2.56,1.4,0.2,0.0,233.6,42.76,63.22,28.0,90.91,67.0,155.0,72.0,70.0,155.0,74.0,1203.49,1221.22,26.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6.72,3.71,0.87,0.0,0.87,65.15,48.13,63.84,100.0,100.0,73.0,251.0,,76.0,205.0,80.0,1000.0,1106.41,36.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
2.92,1.97,1.22,1.22,0.0,21.08,46.96,68.53,42.86,72.73,4.17,3.13,0.65,2.21,0.52,106.9,39.93,59.62,20.0,48.48,71.0,170.0,70.0,71.0,170.0,73.0,1155.01,1266.34,36.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
4.95,4.07,0.61,0.31,0.0,92.74,40.81,63.55,66.67,93.1,3.05,2.43,3.21,0.0,0.88,434.68,41.64,51.92,32.35,100.0,72.0,185.0,73.0,73.0,185.0,77.0,1302.81,1297.46,25.0,32.0,False,False,True,False,False,False,False,False,False,False,True,False
3.17,2.45,1.03,3.35,0.0,174.75,41.11,46.24,57.14,66.67,4.71,5.47,1.46,2.43,0.97,113.32,45.97,52.39,60.0,58.33,72.0,145.0,74.0,73.0,145.0,74.0,1033.15,1012.96,28.0,31.0,False,False,True,False,False,False,False,False,False,False,True,False
4.18,3.45,0.0,1.28,0.0,71.0,45.79,62.15,0.0,77.78,3.43,8.57,0.0,0.0,0.0,0.0,40.0,50.0,0.0,100.0,66.0,135.0,67.0,69.0,135.0,,1050.14,944.98,31.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
3.17,2.91,0.0,0.64,0.64,26.36,31.9,78.55,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,68.0,145.0,68.0,67.0,135.0,70.0,1165.28,1000.0,28.0,24.0,False,False,True,False,False,False,False,False,True,False,False,False
2.37,2.51,0.48,1.78,0.32,90.27,36.36,57.94,50.0,72.5,2.6,2.69,0.0,1.33,0.0,37.67,37.03,63.77,0.0,80.0,71.0,185.0,73.0,71.0,170.0,72.0,1102.01,1016.49,34.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
3.98,3.74,1.67,1.17,0.0,216.33,52.8,54.21,30.3,68.18,3.95,2.66,1.77,0.52,0.94,333.97,49.01,60.19,34.0,80.0,69.0,155.0,70.0,70.0,155.0,72.0,1221.5,1260.42,32.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False
1.99,0.17,0.0,4.97,2.49,67.13,42.86,90.0,0.0,60.0,1.8,2.13,3.37,1.12,7.86,374.81,61.54,31.33,40.0,0.0,76.0,232.0,,75.0,264.0,79.0,1058.0,1232.98,27.0,26.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,637.08,65.38,100.0,0.0,100.0,72.0,170.0,74.0,72.0,185.0,74.0,1000.0,1041.04,24.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False
1.82,2.27,4.33,0.95,0.42,483.71,41.35,47.9,48.24,35.71,3.5,1.84,2.15,4.3,1.56,245.4,47.78,60.94,55.0,56.0,66.0,155.0,67.0,66.0,145.0,68.0,1177.61,1213.76,35.0,24.0,False,False,True,False,False,False,False,False,True,False,False,False
2.49,2.49,1.52,2.28,0.0,291.62,46.23,46.15,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,67.0,125.0,71.0,66.0,125.0,69.0,974.9,1000.0,31.0,29.0,False,False,False,False,False,True,False,False,True,False,False,False
5.79,2.45,4.0,0.73,1.45,555.27,57.31,61.45,68.75,75.0,6.8,5.26,2.72,1.19,0.42,241.7,51.83,54.72,55.71,73.85,64.0,125.0,66.0,61.0,125.0,62.0,1223.04,1364.2,23.0,31.0,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2.5,2.97,1.0,0.0,0.0,157.5,39.47,66.67,28.57,100.0,68.0,155.0,71.0,66.0,155.0,66.0,1000.0,1001.51,24.0,31.0,False,False,True,False,False,False,False,False,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3.32,2.38,4.15,0.0,0.83,529.22,65.93,50.0,55.56,100.0,68.0,155.0,70.0,69.0,155.0,70.0,1000.0,1003.11,29.0,30.0,False,False,True,False,False,False,False,False,False,False,True,False
3.73,4.48,3.73,0.0,0.0,257.68,53.57,57.14,100.0,100.0,0.6,3.0,0.0,6.0,1.0,20.0,60.0,43.75,0.0,40.0,65.0,135.0,66.0,66.0,135.0,69.0,1058.0,935.78,29.0,34.0,False,False,True,False,False,False,False,False,True,False,False,False
2.27,4.73,2.0,1.0,0.0,136.0,44.74,67.43,25.0,85.71,1.49,1.76,1.65,1.9,1.52,144.86,41.12,64.63,43.33,60.53,71.0,170.0,71.0,71.0,170.0,74.0,932.69,1003.34,31.0,33.0,False,False,True,False,False,False,False,False,True,False,False,False
3.48,2.42,1.33,1.0,0.5,125.13,32.11,57.5,21.05,68.42,4.65,3.12,3.75,0.75,1.75,261.0,42.79,66.49,51.72,66.67,64.0,125.0,65.0,67.0,125.0,66.0,1157.53,1001.15,29.0,27.0,False,False,False,False,True,False,False,False,False,False,True,False
1.38,2.0,2.55,2.23,1.59,164.71,33.85,60.0,32.0,22.22,2.2,3.05,1.27,1.27,0.63,318.62,45.61,46.27,16.67,33.33,70.0,155.0,71.0,72.0,170.0,73.0,987.55,893.27,35.0,24.0,False,False,True,False,False,False,False,False,True,False,False,False
3.67,3.12,1.97,0.13,0.13,170.32,43.25,60.42,39.47,90.0,7.95,3.48,0.0,0.0,1.63,122.5,54.89,62.79,0.0,100.0,71.0,170.0,72.0,71.0,170.0,75.0,1217.93,1089.35,30.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False
3.42,3.64,1.68,2.52,0.84,186.55,28.91,49.61,40.0,72.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,74.0,234.0,77.0,73.0,265.0,,1009.74,1000.0,32.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,74.0,185.0,,73.0,253.0,75.0,1000.0,1000.0,30.0,28.0,False,False,True,False,False,False,False,False,True,False,False,False
2.05,1.02,1.92,0.0,1.92,468.23,72.73,69.23,100.0,100.0,4.4,4.44,1.31,0.39,0.39,112.76,50.5,52.48,55.56,87.5,70.0,155.0,72.0,73.0,170.0,73.0,1073.65,1230.29,31.0,30.0,False,False,False,False,True,False,False,False,True,False,False,False
1.3,1.23,0.32,3.83,1.59,22.32,37.2,63.98,100.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,75.0,235.0,,82.0,265.0,,1050.85,1000.0,25.0,27.0,False,False,True,False,False,False,False,False,True,False,False,False
6.05,3.28,3.78,0.0,0.0,249.58,50.0,69.05,100.0,100.0,2.23,1.88,2.09,0.0,2.09,26.16,45.71,61.97,50.0,100.0,74.0,185.0,77.0,70.0,205.0,78.0,1016.87,1024.14,27.0,24.0,False,False,False,False,True,False,False,False,True,False,False,False
3.92,1.23,3.27,2.18,2.18,570.94,60.67,41.38,100.0,0.0,2.93,2.27,0.0,1.0,3.0,405.0,60.27,44.26,0.0,50.0,66.0,125.0,66.0,66.0,135.0,68.0,1009.59,1058.0,29.0,29.0,False,False,True,False,False,False,False,False,True,False,False,False
4.29,3.93,0.99,0.99,0.49,99.45,46.43,63.27,22.22,33.33,3.24,3.1,0.35,1.06,0.0,30.67,35.75,64.89,50.0,75.0,68.0,135.0,71.0,67.0,135.0,68.0,1141.55,1060.71,30.0,32.0,False,False,True,False,False,False,False,False,True,False,False,False
,,,,,,,,,,,,,,,,,,,,72.0,200.0,,76.0,245.0,,1000.0,1000.0,,,True,False,False,False,False,False,True,False,False,False,False,False
2.53,2.59,0.59,2.69,0.0,101.22,50.57,41.33,28.12,52.33,3.55,2.33,1.56,0.94,0.62,397.02,58.59,52.34,47.62,66.67,75.0,260.0,79.0,73.0,253.0,75.0,1174.84,1194.85,38.0,38.0,False,False,True,False,False,False,False,False,True,False,False,False
5.34,4.15,0.33,2.45,0.0,59.46,42.76,59.64,33.33,48.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,75.0,205.0,76.0,,,,1200.39,1000.0,34.0,,False,False,True,False,False,False,True,False,False,False,False,False
,,,,,,,,,,,,,,,,,,,,72.0,170.0,74.0,67.0,145.0,70.0,1000.0,1000.0,25.0,23.0,False,False,True,False,False,False,False,False,True,False,False,False
